day_of_week,hour_of_day,category,items_count
2,22,hot cereal pancake mixes,1
2,22,ice cream ice,8
2,22,prepared soups salads,0
2,20,frozen appetizers sides,1
2,1,instant foods,0
2,2,canned jarred vegetables,0
2,2,fresh herbs,0
2,18,canned fruit applesauce,3
2,13,meat counter,1
2,13,missing,7
2,12,ice cream ice,9
2,14,missing,3
2,14,tofu meat alternatives,3
2,10,canned fruit applesauce,1
2,4,marinades meat preparation,0
2,4,red wines,0
2,6,frozen meat seafood,0
2,11,diapers wipes,0
2,19,frozen pizza,1
2,17,deodorants,0
2,22,crackers,9
2,22,frozen breads doughs,0
2,22,poultry counter,1
2,20,canned jarred vegetables,0
2,1,canned fruit applesauce,0
2,2,seafood counter,0
2,15,dry pasta,7
2,9,prepared meals,1
2,14,dry pasta,3
2,16,frozen breakfast,1
2,4,cereal,4
2,19,breakfast bars pastries,0
2,19,cereal,2
2,23,fresh pasta,0
2,23,salad dressing toppings,0
2,17,fresh herbs,3
2,17,hot dogs bacon sausage,3
2,17,refrigerated pudding desserts,0
2,0,cocoa drink mixes,0
2,0,cold flu allergy,0
2,5,honeys syrups nectars,0
2,18,fresh vegetables,84
2,18,fruit vegetable snacks,5
2,15,grains rice dried goods,4
2,15,laundry,2
2,15,packaged vegetables fruits,17
2,13,frozen dessert,1
2,14,facial care,0
2,10,dish detergents,0
2,10,refrigerated,9
2,6,soft drinks,0
2,11,ice cream ice,9
2,19,baking ingredients,5
2,23,tofu meat alternatives,0
2,0,mint gum,0
2,0,muscles joints pain relief,0
2,2,frozen breads doughs,0
2,12,dog food care,1
2,14,food storage,1
2,14,oral hygiene,2
2,4,packaged poultry,0
2,8,packaged poultry,1
2,8,prepared meals,1
2,6,butter,1
2,7,breakfast bars pastries,0
2,7,energy granola bars,5
2,23,instant foods,0
2,17,milk,11
2,22,frozen breakfast,1
2,1,cream,0
2,15,body lotions soap,1
2,9,prepared soups salads,1
2,21,fresh pasta,0
2,21,missing,0
2,16,feminine care,0
2,16,trash bags liners,0
2,11,feminine care,1
2,7,instant foods,4
2,7,refrigerated,3
2,19,frozen vegan vegetarian,4
2,0,baby accessories,0
2,0,packaged vegetables fruits,1
2,20,cookies cakes,2
2,20,eye ear care,0
2,20,milk,2
2,1,spirits,0
2,5,muscles joints pain relief,0
2,18,vitamins supplements,1
2,13,water seltzer sparkling water,20
2,12,honeys syrups nectars,0
2,21,facial care,0
2,14,hair care,1
2,10,honeys syrups nectars,1
2,4,canned meat seafood,0
2,8,butter,1
2,6,paper goods,0
2,11,juice nectars,2
2,11,salad dressing toppings,2
2,23,vitamins supplements,0
2,17,tofu meat alternatives,4
2,20,asian foods,3
2,5,cat food care,0
2,5,oral hygiene,0
2,2,fresh pasta,0
2,6,skin care,1
2,19,buns rolls,2
2,23,spirits,0
2,23,trash bags liners,0
2,17,cleaning products,1
2,22,red wines,0
2,20,vitamins supplements,0
2,5,refrigerated pudding desserts,0
2,13,days_since_prior_order,957
2,13,canned fruit applesauce,2
2,13,feminine care,0
2,12,mint gum,0
2,9,breakfast bars pastries,0
2,14,canned jarred vegetables,5
2,10,frozen pizza,2
2,8,frozen pizza,1
2,8,indian foods,0
2,11,poultry counter,2
2,19,frozen produce,5
2,0,cream,0
2,0,preserved dips spreads,0
2,20,chips pretzels,5
2,1,prepared soups salads,0
2,5,chips pretzels,1
2,15,cold flu allergy,1
2,15,preserved dips spreads,2
2,13,diapers wipes,1
2,9,beauty,0
2,21,packaged vegetables fruits,8
2,14,cold flu allergy,1
2,10,more household,0
2,16,laundry,0
2,4,fresh herbs,0
2,8,honeys syrups nectars,0
2,6,frozen pizza,0
2,11,asian foods,1
2,11,packaged seafood,0
2,23,frozen meals,0
2,23,granola,0
2,20,energy sports drinks,0
2,20,mint gum,0
2,20,prepared meals,0
2,1,grains rice dried goods,0
2,15,baking supplies decor,0
2,13,beauty,0
2,12,soft drinks,5
2,21,milk,1
2,21,oral hygiene,0
2,14,candy chocolate,16
2,14,poultry counter,2
2,10,facial care,0
2,8,tofu meat alternatives,0
2,6,milk,1
2,11,tofu meat alternatives,0
2,7,soy lactosefree,9
2,17,packaged poultry,2
2,22,energy granola bars,0
2,22,ice cream toppings,0
2,18,deodorants,1
2,21,frozen appetizers sides,0
2,21,seafood counter,0
2,14,lunch meat,8
2,14,oils vinegars,5
2,16,trail mix snack mix,0
2,8,ice cream ice,8
2,11,cold flu allergy,0
2,11,preserved dips spreads,0
2,11,soy lactosefree,6
2,19,spices seasonings,10
2,17,white wines,0
2,0,hair care,0
2,22,white wines,0
2,20,baby bath body care,0
2,5,canned fruit applesauce,0
2,2,hair care,0
2,15,baby bath body care,0
2,15,deodorants,1
2,13,cream,7
2,21,ice cream toppings,0
2,14,indian foods,0
2,10,other,0
2,10,prepared soups salads,0
2,16,nuts seeds dried fruit,4
2,4,shave needs,0
2,8,cold flu allergy,1
2,11,beers coolers,2
2,11,canned meals beans,2
2,11,cookies cakes,9
2,7,facial care,0
2,7,packaged seafood,1
2,0,cleaning products,0
2,22,prepared meals,1
2,1,air fresheners candles,0
2,1,hot dogs bacon sausage,0
2,2,facial care,0
2,2,instant foods,0
2,15,red wines,1
2,13,breakfast bakery,0
2,12,cleaning products,4
2,12,frozen meals,5
2,21,air fresheners candles,0
2,21,frozen pizza,0
2,21,kitchen supplies,0
2,21,popcorn jerky,0
2,14,buns rolls,1
2,4,beers coolers,0
2,4,frozen dessert,0
2,6,frozen appetizers sides,0
2,23,cream,0
2,17,packaged vegetables fruits,20
2,1,bulk dried fruits vegetables,0
2,5,baby accessories,0
2,2,baby food formula,6
2,2,pickled goods olives,0
2,18,spreads,6
2,15,prepared meals,1
2,15,prepared soups salads,0
2,13,first aid,0
2,12,frozen juice,0
2,9,ice cream toppings,0
2,9,specialty cheeses,0
2,21,muscles joints pain relief,1
2,10,marinades meat preparation,0
2,10,packaged vegetables fruits,16
2,16,tortillas flat bread,3
2,6,fresh vegetables,3
2,11,hair care,1
2,17,refrigerated,10
2,17,soup broth bouillon,8
2,0,latino foods,0
2,22,fresh dips tapenades,4
2,1,mint gum,0
2,5,fresh herbs,0
2,13,canned jarred vegetables,8
2,13,vitamins supplements,0
2,12,hair care,0
2,21,cocoa drink mixes,0
2,21,instant foods,0
2,16,soup broth bouillon,3
2,4,days_since_prior_order,53
2,4,eye ear care,0
2,11,coffee,6
2,7,frozen vegan vegetarian,0
2,7,paper goods,5
2,19,candy chocolate,4
2,20,cold flu allergy,0
2,20,meat counter,0
2,20,paper goods,5
2,20,refrigerated,7
2,1,skin care,0
2,2,dry pasta,0
2,15,fresh herbs,5
2,13,cereal,4
2,9,crackers,6
2,9,frozen meat seafood,1
2,14,fruit vegetable snacks,1
2,10,milk,11
2,4,chips pretzels,2
2,19,digestion,0
2,23,latino foods,0
2,23,tea,0
2,0,cookies cakes,0
2,0,frozen produce,1
2,18,nuts seeds dried fruit,5
2,13,red wines,2
2,12,pasta sauce,4
2,12,specialty wines champagnes,0
2,21,vitamins supplements,0
2,14,yogurt,20
2,4,muscles joints pain relief,0
2,4,preserved dips spreads,0
2,8,other creams cheeses,4
2,8,refrigerated pudding desserts,0
2,11,bulk grains rice dried goods,0
2,11,chips pretzels,14
2,7,ice cream ice,2
2,20,bulk grains rice dried goods,0
2,1,fresh vegetables,0
2,1,latino foods,0
2,18,juice nectars,6
2,13,grains rice dried goods,1
2,13,hot cereal pancake mixes,4
2,13,soft drinks,8
2,9,latino foods,0
2,21,fresh fruits,11
2,10,body lotions soap,0
2,16,tea,6
2,8,oils vinegars,4
2,6,breakfast bakery,0
2,7,granola,1
2,7,lunch meat,4
2,23,ice cream ice,0
2,5,baking ingredients,1
2,5,fresh pasta,0
2,2,water seltzer sparkling water,0
2,18,packaged vegetables fruits,38
2,18,refrigerated,4
2,18,soup broth bouillon,3
2,15,poultry counter,6
2,15,trash bags liners,0
2,13,seafood counter,0
2,12,refrigerated pudding desserts,1
2,14,fresh herbs,13
2,14,granola,1
2,14,marinades meat preparation,1
2,10,specialty cheeses,1
2,16,coffee,1
2,16,cream,4
2,16,spices seasonings,5
2,6,kitchen supplies,0
2,6,kosher foods,0
2,17,days_since_prior_order,817
2,0,other,0
2,20,air fresheners candles,1
2,13,buns rolls,2
2,9,laundry,4
2,9,skin care,0
2,21,condiments,3
2,10,soy lactosefree,10
2,16,packaged seafood,0
2,4,frozen produce,1
2,4,paper goods,2
2,11,baby bath body care,0
2,7,fresh pasta,0
2,19,ice cream toppings,0
2,23,specialty wines champagnes,0
2,17,kitchen supplies,0
2,0,frozen breads doughs,0
2,1,indian foods,0
2,1,plates bowls cups flatware,0
2,1,salad dressing toppings,0
2,5,soap,0
2,13,chips pretzels,7
2,21,lunch meat,1
2,16,canned jarred vegetables,4
2,16,food storage,1
2,6,deodorants,0
2,11,oils vinegars,4
2,7,beauty,0
2,7,pasta sauce,3
2,17,specialty cheeses,1
2,0,trash bags liners,0
2,1,bulk grains rice dried goods,0
2,1,milk,1
2,13,packaged meat,0
2,16,granola,0
2,16,prepared soups salads,1
2,19,bulk dried fruits vegetables,1
2,19,frozen appetizers sides,3
2,22,preserved dips spreads,0
2,22,spreads,2
2,1,missing,0
2,5,mint gum,0
2,2,frozen breakfast,0
2,2,muscles joints pain relief,0
2,15,eggs,5
2,12,facial care,0
2,9,energy granola bars,6
2,9,fresh herbs,5
2,21,tofu meat alternatives,0
2,14,soup broth bouillon,3
2,16,cold flu allergy,1
2,16,fresh dips tapenades,4
2,4,first aid,0
2,11,dog food care,0
2,11,popcorn jerky,9
2,19,packaged vegetables fruits,11
2,23,prepared soups salads,0
2,0,energy sports drinks,0
2,22,canned meat seafood,3
2,22,popcorn jerky,2
2,20,juice nectars,4
2,20,white wines,0
2,2,frozen produce,0
2,2,hot cereal pancake mixes,1
2,2,missing,0
2,18,beers coolers,0
2,15,yogurt,14
2,9,bakery desserts,0
2,9,kitchen supplies,0
2,21,digestion,0
2,21,dry pasta,0
2,14,tea,5
2,10,bread,10
2,8,cream,2
2,6,protein meal replacements,0
2,11,skin care,0
2,7,more household,0
2,7,specialty wines champagnes,0
2,19,fresh fruits,35
2,23,indian foods,0
2,17,hair care,3
2,1,cat food care,0
2,1,packaged vegetables fruits,0
2,1,red wines,0
2,18,fresh dips tapenades,4
2,18,popcorn jerky,3
2,12,doughs gelatins bake mixes,3
2,21,packaged meat,0
2,16,frozen meat seafood,1
2,4,asian foods,0
2,4,energy granola bars,0
2,4,packaged seafood,0
2,8,shave needs,0
2,6,soap,0
2,6,trash bags liners,0
2,11,prepared soups salads,1
2,7,baby food formula,4
2,19,bakery desserts,1
2,17,other,0
2,0,air fresheners candles,0
2,1,butter,0
2,1,canned meals beans,0
2,1,dish detergents,0
2,5,canned meat seafood,0
2,5,packaged meat,0
2,18,frozen dessert,0
2,18,protein meal replacements,0
2,15,beers coolers,0
2,13,laundry,1
2,12,cold flu allergy,0
2,4,honeys syrups nectars,0
2,4,spirits,0
2,6,missing,0
2,6,salad dressing toppings,0
2,11,buns rolls,2
2,19,fresh dips tapenades,3
2,17,dish detergents,2
2,17,prepared meals,2
2,0,eggs,2
2,0,oral hygiene,0
2,0,shave needs,0
2,22,beers coolers,0
2,20,body lotions soap,0
2,20,diapers wipes,0
2,1,canned jarred vegetables,0
2,18,milk,16
2,18,prepared soups salads,2
2,13,asian foods,1
2,12,butter,5
2,12,hot dogs bacon sausage,5
2,10,mint gum,1
2,4,granola,0
2,8,frozen meals,3
2,19,muscles joints pain relief,0
2,0,digestion,0
2,2,refrigerated,1
2,18,condiments,4
2,18,laundry,1
2,15,frozen breakfast,1
2,9,other creams cheeses,8
2,14,baby food formula,2
2,14,refrigerated,11
2,10,air fresheners candles,0
2,10,salad dressing toppings,0
2,16,marinades meat preparation,0
2,4,kosher foods,0
2,4,packaged produce,1
2,19,salad dressing toppings,1
2,23,fresh fruits,8
2,22,latino foods,0
2,22,packaged meat,0
2,20,other creams cheeses,2
2,15,breakfast bakery,2
2,9,meat counter,2
2,14,dish detergents,3
2,14,tortillas flat bread,1
2,10,frozen vegan vegetarian,1
2,11,fruit vegetable snacks,2
2,11,spices seasonings,2
2,7,beers coolers,0
2,19,beers coolers,0
2,22,breakfast bars pastries,2
2,20,hair care,0
2,1,facial care,0
2,5,water seltzer sparkling water,2
2,2,asian foods,0
2,2,latino foods,0
2,2,packaged produce,0
2,12,fresh dips tapenades,5
2,9,specialty wines champagnes,0
2,21,fruit vegetable snacks,1
2,21,prepared soups salads,0
2,14,dog food care,0
2,10,eye ear care,1
2,10,poultry counter,0
2,16,chips pretzels,9
2,16,dish detergents,1
2,4,baby bath body care,0
2,6,frozen produce,0
2,11,fresh herbs,2
2,11,paper goods,7
2,7,seafood counter,0
2,17,energy sports drinks,1
2,17,fresh dips tapenades,9
2,0,protein meal replacements,0
2,22,laundry,1
2,5,latino foods,0
2,2,breakfast bars pastries,0
2,15,baking ingredients,4
2,15,condiments,4
2,9,cocoa drink mixes,0
2,9,frozen juice,0
2,14,air fresheners candles,0
2,14,chips pretzels,9
2,11,spreads,1
2,23,hair care,0
2,23,laundry,0
2,17,packaged produce,4
2,0,seafood counter,0
2,1,dog food care,0
2,2,cold flu allergy,0
2,2,food storage,0
2,2,soup broth bouillon,0
2,2,soy lactosefree,1
2,15,popcorn jerky,0
2,10,frozen breakfast,1
2,16,doughs gelatins bake mixes,0
2,4,fruit vegetable snacks,2
2,4,prepared meals,0
2,11,first aid,0
2,7,hair care,0
2,7,pickled goods olives,0
2,23,bulk grains rice dried goods,0
2,0,buns rolls,1
2,0,poultry counter,0
2,22,baking supplies decor,0
2,22,digestion,1
2,22,mint gum,2
2,20,spreads,2
2,5,fruit vegetable snacks,0
2,5,tofu meat alternatives,0
2,18,lunch meat,9
2,15,tofu meat alternatives,2
2,13,butter,4
2,13,canned meat seafood,3
2,21,deodorants,0
2,10,packaged poultry,1
2,4,lunch meat,0
2,8,eggs,4
2,6,mint gum,0
2,6,trail mix snack mix,0
2,11,frozen breakfast,0
2,11,meat counter,1
2,19,juice nectars,3
2,19,other,0
2,23,asian foods,0
2,0,baby bath body care,0
2,0,deodorants,0
2,0,pasta sauce,0
2,22,shave needs,0
2,1,days_since_prior_order,8
2,15,vitamins supplements,0
2,14,cookies cakes,3
2,14,grains rice dried goods,4
2,14,nuts seeds dried fruit,3
2,10,candy chocolate,3
2,16,eye ear care,0
2,7,hot dogs bacon sausage,4
2,7,ice cream toppings,0
2,0,cat food care,0
2,0,fruit vegetable snacks,0
2,0,water seltzer sparkling water,1
2,18,specialty wines champagnes,0
2,12,packaged poultry,1
2,21,cereal,0
2,8,crackers,7
2,6,white wines,0
2,0,canned jarred vegetables,0
2,0,soap,0
2,20,fresh dips tapenades,1
2,20,shave needs,0
2,5,cereal,0
2,5,other creams cheeses,1
2,2,preserved dips spreads,0
2,15,honeys syrups nectars,0
2,15,nuts seeds dried fruit,3
2,13,cleaning products,0
2,12,cat food care,3
2,12,frozen produce,6
2,9,packaged meat,0
2,10,baking ingredients,4
2,16,poultry counter,0
2,4,bread,1
2,4,ice cream toppings,0
2,4,missing,0
2,4,spreads,0
2,17,canned meat seafood,1
2,17,granola,0
2,17,skin care,1
2,22,cleaning products,2
2,1,vitamins supplements,0
2,13,trash bags liners,0
2,21,doughs gelatins bake mixes,0
2,4,oils vinegars,0
2,4,trail mix snack mix,1
2,6,meat counter,0
2,7,digestion,0
2,19,cold flu allergy,0
2,19,honeys syrups nectars,0
2,23,packaged seafood,0
2,17,oils vinegars,3
2,0,first aid,0
2,0,oils vinegars,0
2,20,breakfast bakery,4
2,1,cookies cakes,0
2,1,tea,0
2,5,dry pasta,0
2,5,salad dressing toppings,0
2,18,frozen breakfast,2
2,15,cocoa drink mixes,0
2,15,packaged poultry,1
2,9,soy lactosefree,7
2,21,packaged poultry,0
2,14,frozen breakfast,8
2,8,breakfast bars pastries,5
2,8,frozen produce,13
2,11,mint gum,1
2,11,more household,0
2,19,diapers wipes,0
2,0,hot cereal pancake mixes,0
2,0,spreads,0
2,1,frozen produce,0
2,18,baby accessories,0
2,21,days_since_prior_order,244
2,21,eye ear care,1
2,21,feminine care,0
2,21,specialty wines champagnes,0
2,8,paper goods,5
2,6,marinades meat preparation,0
2,17,packaged seafood,1
2,17,soap,0
2,20,frozen vegan vegetarian,0
2,20,prepared soups salads,0
2,1,energy sports drinks,0
2,2,cat food care,0
2,18,dry pasta,5
2,15,digestion,1
2,15,frozen juice,0
2,12,laundry,1
2,12,trash bags liners,1
2,9,air fresheners candles,1
2,9,frozen vegan vegetarian,0
2,21,canned meals beans,0
2,14,frozen juice,2
2,17,canned meals beans,5
2,17,eggs,6
2,1,frozen meals,0
2,18,cat food care,0
2,15,water seltzer sparkling water,13
2,13,fresh fruits,64
2,13,specialty wines champagnes,0
2,12,digestion,0
2,12,skin care,0
2,9,eggs,5
2,16,packaged vegetables fruits,25
2,11,packaged produce,12
2,7,packaged meat,0
2,7,prepared soups salads,0
2,17,bulk grains rice dried goods,0
2,0,facial care,0
2,0,ice cream ice,1
2,22,lunch meat,3
2,2,bulk dried fruits vegetables,0
2,2,kosher foods,0
2,9,bulk dried fruits vegetables,1
2,9,food storage,0
2,9,marinades meat preparation,3
2,21,cookies cakes,0
2,16,frozen pizza,1
2,16,packaged poultry,1
2,4,other creams cheeses,0
2,4,poultry counter,0
2,8,doughs gelatins bake mixes,1
2,6,doughs gelatins bake mixes,0
2,6,oils vinegars,0
2,11,granola,1
2,17,fresh pasta,0
2,0,baking ingredients,0
2,22,other creams cheeses,3
2,22,packaged poultry,0
2,22,spices seasonings,2
2,20,cocoa drink mixes,1
2,1,fresh pasta,0
2,12,canned fruit applesauce,2
2,12,tea,9
2,9,missing,2
2,21,eggs,3
2,21,soap,0
2,10,instant foods,2
2,10,yogurt,20
2,8,dish detergents,0
2,8,missing,0
2,6,hot cereal pancake mixes,2
2,11,baking ingredients,2
2,7,frozen appetizers sides,1
2,23,pasta sauce,0
2,0,candy chocolate,0
2,1,trail mix snack mix,0
2,15,spirits,0
2,13,soap,2
2,12,eggs,7
2,14,frozen breads doughs,1
2,10,preserved dips spreads,0
2,16,buns rolls,1
2,6,lunch meat,1
2,11,condiments,1
2,23,honeys syrups nectars,0
2,20,pickled goods olives,0
2,20,popcorn jerky,0
2,2,spices seasonings,0
2,18,dog food care,0
2,15,juice nectars,2
2,9,coffee,4
2,9,frozen produce,5
2,9,seafood counter,0
2,21,cold flu allergy,0
2,21,protein meal replacements,0
2,21,yogurt,4
2,14,prepared soups salads,3
2,16,days_since_prior_order,619
2,7,breakfast bakery,0
2,19,red wines,0
2,23,frozen produce,3
2,17,ice cream ice,9
2,0,butter,1
2,1,refrigerated pudding desserts,0
2,5,diapers wipes,0
2,2,frozen appetizers sides,0
2,2,granola,0
2,15,soap,1
2,10,frozen meat seafood,0
2,16,mint gum,0
2,4,indian foods,0
2,8,days_since_prior_order,670
2,6,prepared meals,1
2,0,frozen meat seafood,0
2,0,red wines,0
2,5,refrigerated,0
2,2,cream,0
2,15,canned jarred vegetables,5
2,15,frozen breads doughs,1
2,13,body lotions soap,0
2,14,frozen produce,10
2,14,instant foods,3
2,16,bakery desserts,0
2,8,facial care,0
2,8,oral hygiene,1
2,6,eggs,2
2,6,frozen meals,0
2,6,tea,3
2,11,red wines,0
2,11,refrigerated pudding desserts,1
2,7,candy chocolate,11
2,19,protein meal replacements,0
2,23,baby bath body care,0
2,0,body lotions soap,0
2,22,honeys syrups nectars,1
2,20,frozen pizza,0
2,20,oral hygiene,2
2,5,baby food formula,0
2,2,frozen meat seafood,0
2,15,missing,1
2,12,grains rice dried goods,2
2,9,frozen breakfast,3
2,9,preserved dips spreads,0
2,14,baking supplies decor,0
2,14,butter,5
2,14,ice cream toppings,0
2,16,protein meal replacements,0
2,6,spirits,0
2,7,dish detergents,0
2,23,days_since_prior_order,146
2,17,baking supplies decor,1
2,22,frozen juice,0
2,5,pickled goods olives,0
2,2,buns rolls,0
2,15,ice cream toppings,0
2,13,honeys syrups nectars,0
2,9,lunch meat,5
2,21,energy sports drinks,0
2,11,baby food formula,13
2,11,white wines,0
2,7,fresh herbs,1
2,7,trash bags liners,0
2,20,kitchen supplies,0
2,5,cream,0
2,5,deodorants,0
2,5,ice cream toppings,0
2,2,marinades meat preparation,0
2,2,vitamins supplements,0
2,15,cereal,5
2,13,bulk grains rice dried goods,0
2,13,skin care,0
2,13,specialty cheeses,2
2,12,refrigerated,5
2,9,mint gum,0
2,9,water seltzer sparkling water,21
2,14,energy sports drinks,1
2,6,first aid,0
2,6,grains rice dried goods,0
2,6,specialty cheeses,0
2,7,meat counter,0
2,22,canned meals beans,4
2,1,frozen breakfast,0
2,1,poultry counter,0
2,5,hair care,0
2,2,packaged meat,0
2,15,facial care,1
2,13,facial care,0
2,12,crackers,5
2,9,digestion,1
2,9,frozen meals,9
2,21,asian foods,0
2,14,other creams cheeses,7
2,10,frozen dessert,1
2,10,specialty wines champagnes,1
2,8,muscles joints pain relief,0
2,11,frozen meals,5
2,7,deodorants,0
2,7,refrigerated pudding desserts,1
2,19,paper goods,0
2,23,fresh vegetables,10
2,17,spices seasonings,0
2,17,yogurt,15
2,20,eggs,2
2,1,packaged produce,0
2,1,tortillas flat bread,0
2,5,cocoa drink mixes,0
2,5,nuts seeds dried fruit,0
2,15,marinades meat preparation,0
2,13,tofu meat alternatives,2
2,12,shave needs,0
2,21,candy chocolate,1
2,10,protein meal replacements,0
2,10,white wines,1
2,8,tea,2
2,7,tofu meat alternatives,0
2,0,packaged cheese,2
2,22,granola,0
2,22,packaged seafood,0
2,22,specialty cheeses,1
2,20,tofu meat alternatives,2
2,2,laundry,0
2,18,hair care,0
2,18,ice cream ice,16
2,14,soap,3
2,14,specialty cheeses,2
2,10,popcorn jerky,3
2,16,water seltzer sparkling water,21
2,8,juice nectars,6
2,11,kosher foods,0
2,7,energy sports drinks,2
2,19,deodorants,0
2,17,salad dressing toppings,2
2,20,dry pasta,6
2,5,spirits,0
2,5,tortillas flat bread,0
2,21,beauty,1
2,8,latino foods,1
2,7,hot cereal pancake mixes,0
2,7,packaged vegetables fruits,13
2,19,packaged seafood,0
2,17,canned jarred vegetables,3
2,0,energy granola bars,1
2,0,food storage,0
2,1,baking ingredients,0
2,5,packaged poultry,0
2,18,eye ear care,0
2,18,hot cereal pancake mixes,2
2,15,frozen meals,8
2,13,frozen meals,2
2,9,canned meat seafood,1
2,21,food storage,0
2,14,fresh dips tapenades,9
2,14,frozen vegan vegetarian,1
2,10,baking supplies decor,0
2,10,cold flu allergy,0
2,10,shave needs,0
2,16,ice cream toppings,1
2,8,more household,0
2,6,cereal,0
2,19,canned fruit applesauce,1
2,0,plates bowls cups flatware,0
2,0,soy lactosefree,0
2,22,deodorants,0
2,22,dish detergents,2
2,22,frozen dessert,0
2,5,specialty cheeses,0
2,2,eye ear care,0
2,18,cereal,7
2,15,hot cereal pancake mixes,3
2,15,kosher foods,0
2,13,coffee,2
2,9,tofu meat alternatives,0
2,14,breakfast bars pastries,0
2,16,oils vinegars,1
2,4,cold flu allergy,0
2,8,poultry counter,2
2,6,fruit vegetable snacks,0
2,23,breakfast bakery,0
2,0,specialty cheeses,0
2,20,packaged cheese,6
2,5,canned jarred vegetables,0
2,5,packaged cheese,0
2,5,white wines,0
2,15,soft drinks,2
2,13,juice nectars,6
2,12,feminine care,0
2,12,packaged vegetables fruits,32
2,21,meat counter,0
2,14,mint gum,0
2,10,deodorants,1
2,8,diapers wipes,0
2,8,red wines,0
2,11,air fresheners candles,0
2,7,fresh fruits,32
2,19,baby food formula,1
2,23,packaged vegetables fruits,5
2,17,nuts seeds dried fruit,3
2,9,tea,8
2,4,dish detergents,0
2,4,other,0
2,7,condiments,0
2,19,nuts seeds dried fruit,2
2,17,chips pretzels,10
2,0,asian foods,0
2,5,butter,1
2,5,milk,2
2,18,pasta sauce,2
2,12,ice cream toppings,1
2,9,doughs gelatins bake mixes,0
2,9,more household,0
2,9,soap,0
2,21,energy granola bars,1
2,14,popcorn jerky,3
2,10,breakfast bakery,3
2,16,skin care,0
2,4,instant foods,2
2,6,chips pretzels,0
2,6,other creams cheeses,0
2,19,vitamins supplements,2
2,17,beers coolers,0
2,1,baking supplies decor,0
2,2,pasta sauce,0
2,13,bakery desserts,2
2,13,paper goods,0
2,21,preserved dips spreads,0
2,21,spices seasonings,0
2,14,frozen meat seafood,2
2,16,vitamins supplements,3
2,4,hair care,0
2,6,dog food care,0
2,11,crackers,6
2,11,shave needs,0
2,7,other creams cheeses,1
2,7,spreads,2
2,17,more household,0
2,0,indian foods,0
2,1,popcorn jerky,0
2,2,beauty,0
2,2,milk,1
2,15,packaged seafood,0
2,12,chips pretzels,14
2,9,pasta sauce,4
2,21,canned jarred vegetables,2
2,14,muscles joints pain relief,1
2,4,specialty wines champagnes,0
2,8,baking ingredients,3
2,11,doughs gelatins bake mixes,1
2,7,frozen produce,5
2,17,bakery desserts,3
2,17,bulk dried fruits vegetables,0
2,17,vitamins supplements,4
2,22,kitchen supplies,0
2,5,frozen pizza,0
2,2,fresh fruits,1
2,15,butter,6
2,15,meat counter,0
2,9,buns rolls,0
2,14,eye ear care,0
2,14,kosher foods,0
2,14,packaged cheese,16
2,10,packaged meat,0
2,11,fresh pasta,3
2,11,spirits,0
2,7,feminine care,0
2,23,frozen pizza,0
2,17,frozen meals,8
2,0,meat counter,0
2,5,paper goods,0
2,2,beers coolers,0
2,18,water seltzer sparkling water,12
2,9,bulk grains rice dried goods,0
2,21,baby accessories,0
2,14,crackers,10
2,4,meat counter,0
2,8,frozen breads doughs,0
2,8,specialty wines champagnes,0
2,7,packaged poultry,0
2,19,cocoa drink mixes,1
2,17,canned fruit applesauce,1
2,17,fresh vegetables,30
2,22,protein meal replacements,0
2,20,marinades meat preparation,0
2,1,bakery desserts,0
2,1,meat counter,0
2,2,salad dressing toppings,0
2,12,frozen appetizers sides,4
2,21,hot dogs bacon sausage,0
2,14,preserved dips spreads,1
2,10,asian foods,1
2,10,bulk dried fruits vegetables,1
2,8,dog food care,0
2,6,laundry,0
2,19,latino foods,0
2,19,packaged cheese,13
2,23,canned meat seafood,0
2,22,food storage,0
2,12,white wines,1
2,14,frozen pizza,1
2,14,milk,12
2,14,salad dressing toppings,3
2,10,cream,3
2,4,spices seasonings,0
2,8,trail mix snack mix,1
2,11,frozen produce,3
2,7,yogurt,23
2,0,instant foods,0
2,1,beauty,0
2,15,cookies cakes,0
2,13,hot dogs bacon sausage,5
2,12,kitchen supplies,0
2,14,cream,6
2,14,refrigerated pudding desserts,2
2,10,packaged seafood,1
2,4,dog food care,0
2,8,beers coolers,0
2,8,eye ear care,0
2,17,cat food care,0
2,0,juice nectars,1
2,20,facial care,0
2,18,packaged produce,4
2,15,baby food formula,5
2,15,frozen vegan vegetarian,2
2,7,bakery desserts,0
2,7,canned fruit applesauce,1
2,7,food storage,0
2,23,first aid,0
2,0,granola,0
2,20,buns rolls,0
2,1,kitchen supplies,0
2,1,other creams cheeses,0
2,1,water seltzer sparkling water,2
2,18,soy lactosefree,11
2,9,butter,3
2,8,pickled goods olives,2
2,6,diapers wipes,0
2,6,nuts seeds dried fruit,2
2,11,missing,1
2,7,canned meals beans,2
2,19,asian foods,4
2,17,frozen produce,5
2,0,pickled goods olives,1
2,0,soft drinks,0
2,22,baby food formula,7
2,20,doughs gelatins bake mixes,1
2,20,hot dogs bacon sausage,3
2,20,tortillas flat bread,0
2,1,breakfast bakery,0
2,5,cold flu allergy,0
2,18,butter,5
2,15,days_since_prior_order,863
2,15,frozen appetizers sides,1
2,13,lunch meat,4
2,12,baking ingredients,5
2,12,eye ear care,0
2,9,other,0
2,14,bulk dried fruits vegetables,2
2,14,kitchen supplies,0
