day_of_week,hour_of_day,category,items_count
3,16,pasta sauce,2
3,8,dish detergents,0
3,17,packaged meat,0
3,7,cold flu allergy,0
3,7,fresh vegetables,14
3,12,cocoa drink mixes,0
3,12,kitchen supplies,0
3,12,lunch meat,5
3,20,refrigerated pudding desserts,0
3,21,food storage,0
3,2,popcorn jerky,0
3,2,tea,0
3,4,canned fruit applesauce,0
3,15,baby accessories,0
3,15,bulk grains rice dried goods,0
3,10,spirits,0
3,0,butter,0
3,9,eye ear care,0
3,11,vitamins supplements,0
3,12,milk,10
3,20,trash bags liners,0
3,5,paper goods,1
3,6,granola,0
3,2,butter,1
3,15,feminine care,2
3,19,cream,1
3,19,frozen vegan vegetarian,0
3,14,baking ingredients,2
3,16,baking ingredients,10
3,8,baby bath body care,0
3,23,dry pasta,0
3,23,hot cereal pancake mixes,0
3,20,canned jarred vegetables,4
3,20,cold flu allergy,0
3,2,eggs,2
3,4,packaged meat,0
3,10,trash bags liners,0
3,19,packaged seafood,1
3,16,cereal,6
3,16,other,0
3,9,diapers wipes,0
3,9,plates bowls cups flatware,0
3,17,pickled goods olives,2
3,20,fruit vegetable snacks,0
3,4,lunch meat,0
3,15,pickled goods olives,2
3,15,spices seasonings,3
3,10,chips pretzels,10
3,19,spreads,3
3,13,soup broth bouillon,12
3,16,baby bath body care,0
3,8,cookies cakes,3
3,8,plates bowls cups flatware,0
3,9,bread,5
3,17,frozen produce,12
3,18,trail mix snack mix,0
3,21,specialty cheeses,0
3,5,refrigerated pudding desserts,0
3,2,water seltzer sparkling water,0
3,4,pasta sauce,0
3,4,seafood counter,0
3,17,hot cereal pancake mixes,1
3,23,frozen meals,7
3,7,water seltzer sparkling water,8
3,12,plates bowls cups flatware,0
3,12,soap,1
3,5,granola,0
3,5,oils vinegars,0
3,5,soup broth bouillon,0
3,6,juice nectars,1
3,4,bulk dried fruits vegetables,0
3,4,canned jarred vegetables,0
3,15,asian foods,1
3,15,frozen breads doughs,0
3,19,granola,1
3,13,buns rolls,1
3,13,spices seasonings,2
3,14,eggs,7
3,14,energy sports drinks,4
3,14,frozen dessert,0
3,14,packaged vegetables fruits,17
3,8,ice cream ice,3
3,8,packaged meat,0
3,17,hot dogs bacon sausage,3
3,18,body lotions soap,2
3,18,frozen vegan vegetarian,0
3,23,nuts seeds dried fruit,1
3,7,canned jarred vegetables,2
3,12,canned fruit applesauce,1
3,12,diapers wipes,2
3,12,digestion,0
3,12,frozen dessert,0
3,21,bulk dried fruits vegetables,0
3,21,oils vinegars,2
3,21,packaged poultry,0
3,2,bulk grains rice dried goods,0
3,4,dish detergents,0
3,4,energy granola bars,0
3,15,more household,0
3,10,muscles joints pain relief,0
3,13,latino foods,3
3,13,yogurt,32
3,14,candy chocolate,5
3,14,packaged cheese,10
3,14,packaged seafood,0
3,22,doughs gelatins bake mixes,2
3,8,deodorants,0
3,8,red wines,0
3,17,bakery desserts,0
3,11,digestion,0
3,23,specialty wines champagnes,0
3,7,lunch meat,1
3,7,spices seasonings,1
3,12,deodorants,0
3,12,fresh herbs,6
3,20,fresh dips tapenades,2
3,20,frozen appetizers sides,4
3,20,white wines,0
3,21,dog food care,0
3,21,refrigerated pudding desserts,0
3,5,frozen meat seafood,0
3,5,tofu meat alternatives,0
3,1,eggs,1
3,2,honeys syrups nectars,0
3,4,cereal,0
3,10,digestion,0
3,19,muscles joints pain relief,0
3,13,tofu meat alternatives,1
3,22,frozen meals,2
3,0,prepared meals,0
3,11,other,1
3,18,cat food care,0
3,18,cream,2
3,18,soy lactosefree,3
3,23,breakfast bakery,2
3,7,packaged vegetables fruits,9
3,12,body lotions soap,0
3,5,ice cream toppings,0
3,5,popcorn jerky,0
3,1,red wines,0
3,6,nuts seeds dried fruit,0
3,2,paper goods,0
3,15,frozen meals,3
3,10,milk,9
3,10,packaged vegetables fruits,19
3,19,nuts seeds dried fruit,3
3,19,vitamins supplements,1
3,13,cereal,7
3,14,paper goods,4
3,16,candy chocolate,2
3,17,beers coolers,0
3,11,hot cereal pancake mixes,3
3,11,kitchen supplies,0
3,18,grains rice dried goods,0
3,18,other creams cheeses,2
3,7,missing,2
3,12,eggs,6
3,20,diapers wipes,1
3,5,dish detergents,0
3,6,specialty cheeses,0
3,2,frozen vegan vegetarian,0
3,15,packaged meat,0
3,14,cookies cakes,5
3,14,muscles joints pain relief,1
3,14,trail mix snack mix,1
3,22,fresh dips tapenades,6
3,9,honeys syrups nectars,1
3,17,nuts seeds dried fruit,12
3,11,tea,3
3,20,protein meal replacements,0
3,20,tortillas flat bread,2
3,5,plates bowls cups flatware,0
3,6,lunch meat,0
3,2,beauty,0
3,4,cleaning products,0
3,13,frozen pizza,2
3,13,packaged meat,2
3,16,fresh herbs,3
3,16,tea,1
3,0,ice cream ice,1
3,0,red wines,0
3,8,diapers wipes,2
3,9,beauty,0
3,17,packaged poultry,3
3,23,trail mix snack mix,0
3,23,yogurt,12
3,20,air fresheners candles,3
3,21,energy granola bars,0
3,5,feminine care,0
3,6,trash bags liners,0
3,4,crackers,0
3,15,cookies cakes,9
3,19,kosher foods,0
3,13,energy sports drinks,8
3,13,missing,3
3,22,other,0
3,22,prepared soups salads,0
3,9,dish detergents,0
3,17,soy lactosefree,11
3,12,candy chocolate,5
3,20,specialty wines champagnes,0
3,21,fresh herbs,1
3,21,protein meal replacements,0
3,5,cream,1
3,1,canned meat seafood,0
3,2,kosher foods,0
3,4,protein meal replacements,0
3,15,indian foods,1
3,15,red wines,0
3,10,dry pasta,3
3,13,baby bath body care,0
3,14,instant foods,4
3,22,bulk dried fruits vegetables,0
3,8,soft drinks,4
3,17,ice cream ice,7
3,11,frozen breads doughs,0
3,11,salad dressing toppings,1
3,18,fresh dips tapenades,1
3,23,frozen breakfast,1
3,7,prepared soups salads,0
3,2,packaged vegetables fruits,2
3,4,plates bowls cups flatware,0
3,10,packaged produce,3
3,14,dog food care,0
3,16,missing,3
3,0,specialty cheeses,0
3,8,doughs gelatins bake mixes,3
3,17,baby accessories,0
3,11,soft drinks,7
3,18,food storage,1
3,7,frozen meat seafood,1
3,7,instant foods,3
3,12,packaged vegetables fruits,14
3,5,hot dogs bacon sausage,2
3,5,poultry counter,0
3,1,coffee,0
3,1,energy sports drinks,0
3,6,red wines,0
3,2,meat counter,0
3,15,buns rolls,2
3,15,nuts seeds dried fruit,7
3,15,packaged seafood,1
3,13,specialty cheeses,1
3,14,cocoa drink mixes,0
3,0,dry pasta,0
3,0,poultry counter,0
3,8,preserved dips spreads,0
3,8,spices seasonings,6
3,11,breakfast bakery,2
3,18,baking ingredients,4
3,23,protein meal replacements,0
3,7,breakfast bars pastries,0
3,6,breakfast bakery,0
3,2,cold flu allergy,0
3,2,fresh fruits,1
3,15,cocoa drink mixes,2
3,15,prepared soups salads,5
3,10,packaged poultry,2
3,10,soup broth bouillon,6
3,19,more household,0
3,13,soap,0
3,16,baby accessories,0
3,22,cereal,0
3,0,baking supplies decor,0
3,8,other creams cheeses,4
3,8,packaged vegetables fruits,17
3,9,baby food formula,4
3,11,baby accessories,0
3,11,fruit vegetable snacks,0
3,23,spreads,4
3,12,chips pretzels,8
3,1,hair care,0
3,6,missing,0
3,2,pasta sauce,0
3,4,preserved dips spreads,0
3,10,buns rolls,3
3,10,frozen meals,3
3,19,buns rolls,2
3,19,candy chocolate,2
3,0,soy lactosefree,2
3,8,breakfast bars pastries,0
3,8,white wines,1
3,17,energy granola bars,4
3,11,bulk grains rice dried goods,0
3,11,frozen pizza,1
3,23,diapers wipes,0
3,12,breakfast bars pastries,2
3,20,cocoa drink mixes,0
3,1,bulk grains rice dried goods,0
3,6,kitchen supplies,0
3,6,plates bowls cups flatware,1
3,2,canned meals beans,0
3,15,fresh pasta,0
3,15,tea,5
3,22,coffee,1
3,22,granola,2
3,9,canned meat seafood,2
3,9,fruit vegetable snacks,4
3,17,cleaning products,1
3,17,frozen appetizers sides,2
3,11,ice cream toppings,0
3,11,nuts seeds dried fruit,4
3,18,soap,0
3,23,marinades meat preparation,0
3,12,cleaning products,0
3,20,water seltzer sparkling water,7
3,21,indian foods,0
3,21,packaged meat,0
3,21,pickled goods olives,0
3,5,air fresheners candles,0
3,2,indian foods,0
3,19,beauty,0
3,13,chips pretzels,14
3,13,popcorn jerky,4
3,14,plates bowls cups flatware,3
3,16,canned meals beans,1
3,16,soft drinks,5
3,0,packaged vegetables fruits,3
3,8,bakery desserts,0
3,8,frozen pizza,4
3,9,instant foods,2
3,9,spirits,0
3,17,trail mix snack mix,0
3,11,tortillas flat bread,0
3,7,baby bath body care,0
3,7,cleaning products,1
3,21,spreads,3
3,1,vitamins supplements,0
3,6,coffee,0
3,6,oral hygiene,2
3,6,spreads,0
3,14,latino foods,0
3,22,ice cream ice,11
3,0,baby bath body care,0
3,0,beers coolers,0
3,8,frozen dessert,1
3,9,muscles joints pain relief,1
3,17,soup broth bouillon,4
3,18,yogurt,11
3,21,canned jarred vegetables,0
3,6,deodorants,0
3,6,pasta sauce,0
3,15,digestion,0
3,15,frozen juice,0
3,10,prepared soups salads,1
3,19,prepared soups salads,0
3,13,red wines,0
3,14,bakery desserts,0
3,16,frozen meat seafood,2
3,11,packaged poultry,4
3,18,indian foods,0
3,12,soup broth bouillon,2
3,12,soy lactosefree,3
3,20,oils vinegars,3
3,21,breakfast bakery,4
3,1,latino foods,0
3,1,spreads,0
3,6,pickled goods olives,0
3,2,tortillas flat bread,3
3,4,fresh pasta,0
3,15,fresh fruits,43
3,15,fresh vegetables,50
3,15,fruit vegetable snacks,5
3,16,beauty,1
3,22,fruit vegetable snacks,0
3,9,other creams cheeses,1
3,17,asian foods,7
3,18,frozen meat seafood,1
3,18,prepared meals,2
3,23,baby food formula,0
3,23,instant foods,1
3,12,paper goods,2
3,20,seafood counter,0
3,21,canned meals beans,1
3,5,cookies cakes,4
3,5,packaged produce,0
3,13,asian foods,4
3,13,ice cream ice,12
3,14,refrigerated,4
3,22,dish detergents,1
3,9,canned meals beans,5
3,17,marinades meat preparation,0
3,18,preserved dips spreads,1
3,18,soft drinks,3
3,21,frozen breakfast,0
3,5,pickled goods olives,0
3,6,soft drinks,2
3,2,bread,1
3,2,more household,0
3,4,digestion,0
3,13,eggs,12
3,13,fresh fruits,65
3,14,butter,2
3,16,first aid,0
3,22,baby food formula,0
3,0,indian foods,0
3,11,honeys syrups nectars,1
3,23,baby accessories,0
3,7,fresh fruits,22
3,12,baking ingredients,2
3,12,water seltzer sparkling water,11
3,20,asian foods,0
3,21,soup broth bouillon,0
3,6,food storage,0
3,6,grains rice dried goods,0
3,10,red wines,0
3,0,mint gum,0
3,11,first aid,0
3,12,packaged seafood,0
3,5,white wines,0
3,2,dry pasta,1
3,4,laundry,0
3,10,condiments,2
3,10,pickled goods olives,0
3,14,spices seasonings,2
3,16,plates bowls cups flatware,1
3,9,bakery desserts,1
3,9,spices seasonings,0
3,11,spreads,0
3,23,food storage,2
3,12,protein meal replacements,0
3,12,spreads,2
3,6,baby accessories,0
3,2,dish detergents,1
3,4,asian foods,0
3,10,baking supplies decor,0
3,19,fresh fruits,25
3,13,kitchen supplies,1
3,13,plates bowls cups flatware,1
3,22,packaged meat,0
3,9,seafood counter,0
3,11,bulk dried fruits vegetables,1
3,18,oils vinegars,3
3,23,other,1
3,7,frozen produce,2
3,12,dry pasta,3
3,12,pasta sauce,0
3,5,indian foods,0
3,5,kosher foods,0
3,1,oral hygiene,2
3,4,beauty,0
3,15,skin care,0
3,10,asian foods,2
3,10,canned meals beans,6
3,10,fresh fruits,49
3,10,spreads,3
3,19,fresh herbs,2
3,14,canned meals beans,2
3,9,canned jarred vegetables,7
3,9,tea,5
3,17,baking ingredients,2
3,17,preserved dips spreads,3
3,17,seafood counter,0
3,11,indian foods,0
3,18,pickled goods olives,1
3,23,packaged produce,1
3,7,air fresheners candles,0
3,12,cookies cakes,1
3,12,meat counter,1
3,20,honeys syrups nectars,1
3,20,latino foods,1
3,1,missing,0
3,6,eggs,0
3,2,baking ingredients,2
3,2,mint gum,0
3,4,breakfast bakery,0
3,15,dog food care,0
3,10,pasta sauce,1
3,19,lunch meat,2
3,13,fresh dips tapenades,2
3,13,packaged vegetables fruits,31
3,22,energy granola bars,3
3,0,buns rolls,0
3,8,fresh fruits,20
3,8,tea,5
3,9,frozen dessert,0
3,11,frozen breakfast,2
3,23,beers coolers,0
3,12,air fresheners candles,0
3,5,dry pasta,0
3,6,packaged produce,1
3,15,canned meals beans,1
3,15,poultry counter,2
3,19,frozen breads doughs,1
3,14,meat counter,1
3,9,kitchen supplies,0
3,9,more household,2
3,17,red wines,0
3,11,packaged cheese,6
3,23,bakery desserts,0
3,7,doughs gelatins bake mixes,2
3,7,latino foods,0
3,12,energy granola bars,7
3,5,water seltzer sparkling water,3
3,2,milk,0
3,19,condiments,0
3,14,fresh herbs,4
3,14,frozen vegan vegetarian,1
3,8,coffee,3
3,8,frozen appetizers sides,2
3,17,oral hygiene,2
3,11,granola,0
3,11,tofu meat alternatives,1
3,18,facial care,0
3,18,fresh pasta,1
3,18,red wines,0
3,23,bulk dried fruits vegetables,0
3,23,crackers,0
3,23,pickled goods olives,0
3,20,dog food care,0
3,5,hair care,0
3,4,kosher foods,0
3,15,frozen vegan vegetarian,3
3,13,dry pasta,7
3,14,days_since_prior_order,589
3,16,packaged vegetables fruits,19
3,9,baby bath body care,1
3,11,soap,0
3,18,latino foods,0
3,23,canned meals beans,0
3,23,prepared meals,1
3,7,cat food care,1
3,7,meat counter,0
3,7,pasta sauce,0
3,21,coffee,2
3,21,honeys syrups nectars,0
3,6,chips pretzels,0
3,6,energy sports drinks,0
3,19,cereal,11
3,19,crackers,0
3,22,frozen breads doughs,0
3,18,prepared soups salads,1
3,23,body lotions soap,0
3,7,trash bags liners,0
3,20,doughs gelatins bake mixes,0
3,20,red wines,0
3,5,frozen pizza,0
3,1,skin care,0
3,6,frozen meat seafood,0
3,2,canned meat seafood,0
3,2,spreads,1
3,16,deodorants,0
3,22,canned meals beans,0
3,0,packaged poultry,0
3,17,eye ear care,0
3,11,breakfast bars pastries,1
3,23,fresh vegetables,15
3,23,oral hygiene,0
3,20,soy lactosefree,7
3,1,spirits,0
3,2,spirits,0
3,4,air fresheners candles,0
3,4,pickled goods olives,1
3,10,dish detergents,0
3,10,meat counter,4
3,19,deodorants,0
3,19,eye ear care,0
3,13,laundry,2
3,14,baby food formula,0
3,14,condiments,1
3,16,fruit vegetable snacks,1
3,22,beers coolers,0
3,22,canned meat seafood,0
3,9,refrigerated pudding desserts,0
3,5,canned meat seafood,0
3,1,baby food formula,0
3,1,paper goods,2
3,1,prepared soups salads,0
3,1,shave needs,0
3,6,protein meal replacements,0
3,6,spices seasonings,0
3,2,bulk dried fruits vegetables,0
3,2,shave needs,0
3,15,energy sports drinks,1
3,10,body lotions soap,1
3,10,dog food care,0
3,10,specialty cheeses,3
3,19,fresh pasta,0
3,19,prepared meals,2
3,13,cream,10
3,14,vitamins supplements,0
3,16,kosher foods,0
3,22,crackers,3
3,22,trash bags liners,0
3,8,dry pasta,2
3,8,refrigerated pudding desserts,0
3,17,coffee,6
3,17,packaged produce,1
3,23,oils vinegars,4
3,12,eye ear care,0
3,12,fresh fruits,27
3,21,baking supplies decor,0
3,5,packaged poultry,0
3,6,first aid,0
3,6,muscles joints pain relief,0
3,15,fresh herbs,2
3,13,baby accessories,0
3,16,baking supplies decor,0
3,16,refrigerated pudding desserts,0
3,22,baking ingredients,1
3,8,specialty wines champagnes,0
3,8,tortillas flat bread,1
3,9,frozen meat seafood,1
3,9,juice nectars,4
3,18,granola,1
3,18,meat counter,0
3,23,granola,1
3,7,cookies cakes,3
3,7,juice nectars,3
3,12,frozen juice,0
3,20,shave needs,0
3,21,beers coolers,0
3,21,cream,0
3,21,nuts seeds dried fruit,2
3,21,soap,0
3,5,cold flu allergy,0
3,5,fresh herbs,0
3,10,yogurt,19
3,13,condiments,2
3,13,spreads,2
3,14,water seltzer sparkling water,11
3,22,cleaning products,0
3,22,eye ear care,0
3,0,pasta sauce,0
3,0,trash bags liners,0
3,8,eggs,3
3,8,nuts seeds dried fruit,2
3,8,soup broth bouillon,2
3,9,crackers,5
3,18,canned meals beans,0
3,18,cocoa drink mixes,1
3,18,coffee,4
3,18,energy granola bars,3
3,23,soft drinks,0
3,7,baby food formula,0
3,7,granola,3
3,7,soap,0
3,12,asian foods,0
3,12,fresh pasta,1
3,12,frozen meat seafood,1
3,21,diapers wipes,0
3,19,canned meals beans,1
3,19,tofu meat alternatives,1
3,13,butter,4
3,13,energy granola bars,12
3,16,preserved dips spreads,1
3,22,laundry,0
3,0,trail mix snack mix,1
3,9,oils vinegars,0
3,9,poultry counter,1
3,17,frozen juice,0
3,18,cereal,5
3,18,fresh fruits,26
3,23,shave needs,0
3,5,baby accessories,0
3,1,pasta sauce,0
3,1,soft drinks,0
3,6,beauty,0
3,6,honeys syrups nectars,0
3,15,frozen pizza,4
3,10,frozen breads doughs,0
3,13,oils vinegars,4
3,16,body lotions soap,1
3,16,lunch meat,3
3,22,lunch meat,5
3,8,canned meals beans,3
3,8,energy sports drinks,1
3,9,coffee,3
3,17,oils vinegars,0
3,18,laundry,2
3,7,days_since_prior_order,357
3,12,refrigerated,1
3,5,bulk dried fruits vegetables,0
3,5,frozen meals,1
3,5,pasta sauce,0
3,5,yogurt,2
3,6,tea,1
3,2,bakery desserts,0
3,4,baby bath body care,0
3,15,candy chocolate,6
3,13,lunch meat,4
3,13,muscles joints pain relief,1
3,13,oral hygiene,1
3,22,butter,0
3,22,pickled goods olives,3
3,22,soup broth bouillon,3
3,11,muscles joints pain relief,0
3,23,hair care,0
3,12,trail mix snack mix,0
3,20,coffee,2
3,21,canned fruit applesauce,0
3,5,meat counter,0
3,6,canned fruit applesauce,0
3,4,condiments,1
3,13,baking ingredients,9
3,13,crackers,12
3,22,kitchen supplies,0
3,22,nuts seeds dried fruit,1
3,9,indian foods,0
3,9,vitamins supplements,1
3,17,missing,4
3,7,packaged poultry,0
3,20,canned meals beans,4
3,5,honeys syrups nectars,0
3,1,water seltzer sparkling water,0
3,6,body lotions soap,0
3,6,butter,0
3,6,instant foods,0
3,2,buns rolls,0
3,2,fresh dips tapenades,0
3,2,trash bags liners,0
3,4,paper goods,0
3,19,canned fruit applesauce,4
3,13,frozen appetizers sides,3
3,0,salad dressing toppings,0
3,9,oral hygiene,1
3,11,more household,0
3,18,dish detergents,0
3,18,spices seasonings,1
3,20,soft drinks,4
3,21,latino foods,0
3,5,soap,0
3,6,trail mix snack mix,0
3,4,hot dogs bacon sausage,0
3,10,baking ingredients,1
3,14,feminine care,0
3,16,packaged seafood,0
3,22,other creams cheeses,4
3,22,yogurt,9
3,8,packaged poultry,2
3,8,protein meal replacements,1
3,8,soap,1
3,9,packaged poultry,3
3,18,buns rolls,1
3,18,hot dogs bacon sausage,4
3,23,kitchen supplies,0
3,7,refrigerated pudding desserts,0
3,12,marinades meat preparation,0
3,12,pickled goods olives,4
3,20,lunch meat,2
3,21,tofu meat alternatives,0
3,5,frozen juice,0
3,2,breakfast bakery,0
3,2,diapers wipes,0
3,2,doughs gelatins bake mixes,0
3,4,dry pasta,0
3,15,baking ingredients,8
3,15,food storage,1
3,10,fruit vegetable snacks,4
3,22,baby accessories,1
3,22,white wines,0
3,0,eggs,2
3,0,frozen pizza,0
3,0,laundry,2
3,8,cream,5
3,9,ice cream toppings,1
3,9,skin care,0
3,17,trash bags liners,2
3,18,marinades meat preparation,0
3,23,cereal,0
3,23,packaged seafood,0
3,7,soy lactosefree,1
3,20,marinades meat preparation,0
3,6,vitamins supplements,0
3,2,feminine care,0
3,4,frozen breakfast,0
3,15,chips pretzels,9
3,15,lunch meat,8
3,13,first aid,1
3,13,frozen meat seafood,0
3,22,hair care,0
3,22,kosher foods,0
3,9,breakfast bakery,2
3,9,food storage,1
3,9,packaged meat,0
3,17,specialty cheeses,0
3,18,pasta sauce,0
3,23,tortillas flat bread,2
3,7,canned meat seafood,2
3,7,condiments,2
3,20,baby food formula,2
3,20,spices seasonings,2
3,21,eggs,0
3,5,fruit vegetable snacks,1
3,6,condiments,0
3,14,hot dogs bacon sausage,2
3,14,protein meal replacements,0
3,22,chips pretzels,7
3,0,frozen breakfast,2
3,8,canned fruit applesauce,0
3,8,milk,15
3,8,spreads,2
3,17,fresh dips tapenades,4
3,23,baby bath body care,0
3,23,canned jarred vegetables,0
3,21,breakfast bars pastries,0
3,21,packaged produce,1
3,5,body lotions soap,0
3,6,meat counter,0
3,2,cleaning products,2
3,13,juice nectars,5
3,14,grains rice dried goods,2
3,14,kitchen supplies,1
3,14,seafood counter,0
3,16,buns rolls,3
3,16,prepared meals,3
3,22,dog food care,0
3,0,latino foods,0
3,9,cocoa drink mixes,0
3,9,frozen appetizers sides,2
3,9,hair care,1
3,11,deodorants,0
3,18,spirits,0
3,12,cat food care,0
3,15,spirits,0
3,10,days_since_prior_order,1133
3,19,cookies cakes,4
3,13,cocoa drink mixes,0
3,9,meat counter,0
3,17,canned meat seafood,1
3,17,granola,0
3,23,milk,4
3,23,vitamins supplements,0
3,7,eye ear care,0
3,12,baby accessories,0
3,20,feminine care,1
3,20,food storage,1
3,20,mint gum,1
3,20,pasta sauce,2
3,15,hot dogs bacon sausage,1
3,15,kitchen supplies,0
3,15,vitamins supplements,0
3,10,grains rice dried goods,2
3,13,cleaning products,5
3,16,baby food formula,3
3,16,digestion,1
3,16,facial care,1
3,16,hot cereal pancake mixes,3
3,22,food storage,0
3,9,baking ingredients,3
3,18,canned jarred vegetables,3
3,23,ice cream ice,4
3,1,breakfast bakery,2
3,6,frozen breakfast,0
3,15,coffee,3
3,15,instant foods,8
3,19,facial care,0
3,16,hair care,0
3,16,milk,6
3,22,candy chocolate,3
3,0,facial care,0
3,0,frozen appetizers sides,0
3,11,eggs,2
3,7,dry pasta,3
3,12,doughs gelatins bake mixes,0
3,1,fresh pasta,0
3,1,trail mix snack mix,0
3,1,yogurt,0
3,2,muscles joints pain relief,0
3,15,frozen breakfast,2
3,19,breakfast bakery,4
3,19,trash bags liners,1
3,13,spirits,2
3,14,ice cream ice,9
3,22,poultry counter,0
3,22,specialty wines champagnes,0
3,0,instant foods,0
3,0,packaged produce,1
3,8,baby accessories,0
3,17,breakfast bakery,3
3,17,canned jarred vegetables,5
3,18,baby bath body care,0
3,21,meat counter,0
3,10,popcorn jerky,5
3,19,trail mix snack mix,0
3,14,canned fruit applesauce,1
3,14,dry pasta,7
3,14,more household,0
3,16,bulk grains rice dried goods,0
3,16,packaged cheese,10
3,9,eggs,5
3,11,red wines,0
3,18,juice nectars,4
3,23,frozen dessert,0
3,7,canned fruit applesauce,1
3,20,fresh pasta,1
3,21,poultry counter,0
3,21,soft drinks,0
3,5,diapers wipes,0
3,15,marinades meat preparation,0
3,15,other creams cheeses,3
3,10,breakfast bars pastries,2
3,19,instant foods,3
3,19,soy lactosefree,4
3,16,dish detergents,2
3,8,prepared soups salads,0
3,17,specialty wines champagnes,0
3,23,cocoa drink mixes,0
3,23,seafood counter,0
3,12,honeys syrups nectars,1
3,6,fresh vegetables,6
3,2,condiments,0
3,4,food storage,0
3,4,frozen produce,0
3,15,bakery desserts,0
3,15,refrigerated,3
3,15,spreads,5
3,19,refrigerated pudding desserts,0
3,13,pasta sauce,8
3,14,honeys syrups nectars,0
3,14,soap,1
3,16,mint gum,0
3,22,missing,1
3,0,popcorn jerky,0
3,8,frozen breakfast,3
3,9,baking supplies decor,0
3,9,frozen breads doughs,1
3,9,granola,1
3,17,fresh herbs,5
3,11,other creams cheeses,4
3,18,air fresheners candles,0
3,23,cleaning products,0
3,5,more household,0
3,4,cocoa drink mixes,0
3,4,frozen juice,0
3,4,soap,0
3,19,baking ingredients,0
3,13,feminine care,1
3,16,soup broth bouillon,2
3,0,preserved dips spreads,1
3,8,fresh herbs,2
3,9,asian foods,0
3,17,instant foods,4
3,17,laundry,3
3,23,frozen vegan vegetarian,0
3,7,plates bowls cups flatware,0
3,20,cream,1
3,5,frozen appetizers sides,0
3,5,spices seasonings,0
3,1,meat counter,0
3,2,cocoa drink mixes,0
3,2,instant foods,0
3,2,other,0
3,10,doughs gelatins bake mixes,0
3,10,indian foods,0
3,13,water seltzer sparkling water,13
3,14,first aid,0
3,14,white wines,1
3,16,butter,2
3,22,frozen juice,0
3,22,soft drinks,0
3,9,packaged vegetables fruits,11
3,9,trail mix snack mix,0
3,11,specialty cheeses,0
3,12,feminine care,0
3,20,breakfast bars pastries,0
3,20,first aid,0
3,21,crackers,3
3,5,beers coolers,0
3,15,latino foods,1
3,19,missing,2
3,16,muscles joints pain relief,0
3,22,tortillas flat bread,1
3,8,frozen breads doughs,0
3,8,meat counter,2
3,9,beers coolers,2
3,9,energy sports drinks,0
3,11,laundry,0
3,11,pickled goods olives,0
3,7,trail mix snack mix,1
3,20,ice cream toppings,0
3,21,other,0
3,6,packaged poultry,1
3,2,poultry counter,0
3,4,breakfast bars pastries,0
3,15,mint gum,2
3,14,fresh dips tapenades,2
3,14,fresh vegetables,48
3,14,marinades meat preparation,1
3,14,prepared meals,1
3,22,trail mix snack mix,2
3,0,energy granola bars,1
3,0,feminine care,0
3,8,beers coolers,1
3,17,first aid,1
3,11,air fresheners candles,0
3,11,feminine care,0
3,11,food storage,2
3,7,baking supplies decor,0
3,7,energy granola bars,0
3,7,hot cereal pancake mixes,2
3,12,seafood counter,0
3,20,digestion,1
3,5,fresh pasta,0
3,1,grains rice dried goods,0
3,6,bulk dried fruits vegetables,0
3,6,packaged cheese,1
3,6,spirits,0
3,2,food storage,0
3,4,grains rice dried goods,0
3,15,white wines,0
3,22,ice cream toppings,0
3,0,energy sports drinks,0
3,9,body lotions soap,0
3,17,diapers wipes,1
3,17,vitamins supplements,0
3,11,bread,8
3,18,beers coolers,3
3,1,bakery desserts,0
3,1,cocoa drink mixes,0
3,1,energy granola bars,0
3,4,white wines,0
3,19,baby bath body care,0
3,19,bread,11
3,13,frozen meals,11
3,16,cookies cakes,2
3,0,coffee,0
3,7,muscles joints pain relief,0
3,20,cleaning products,1
3,1,frozen appetizers sides,0
3,1,marinades meat preparation,0
3,1,popcorn jerky,0
3,4,facial care,0
3,10,packaged cheese,7
3,19,milk,13
3,22,frozen vegan vegetarian,1
3,18,bulk dried fruits vegetables,1
3,23,fresh fruits,15
3,7,bakery desserts,0
3,7,other creams cheeses,3
3,5,baby food formula,0
3,5,other,0
3,5,prepared soups salads,0
3,1,cat food care,0
3,1,pickled goods olives,0
3,1,specialty cheeses,0
3,6,dish detergents,1
3,15,days_since_prior_order,1006
3,15,soft drinks,7
3,19,days_since_prior_order,495
3,19,indian foods,0
3,13,skin care,0
3,16,ice cream toppings,0
3,17,ice cream toppings,1
3,18,hot cereal pancake mixes,2
3,18,lunch meat,8
3,7,canned meals beans,0
3,7,frozen pizza,0
3,20,instant foods,0
3,21,digestion,0
3,5,eggs,1
3,4,missing,0
3,19,frozen meat seafood,1
3,14,eye ear care,0
3,14,packaged produce,1
3,16,protein meal replacements,0
3,0,cleaning products,0
3,23,energy sports drinks,1
3,12,canned meat seafood,2
3,12,first aid,0
3,21,cookies cakes,0
3,21,packaged cheese,3
3,1,doughs gelatins bake mixes,0
3,1,facial care,0
3,15,baby bath body care,2
3,10,oral hygiene,0
3,19,chips pretzels,6
3,0,kosher foods,0
3,7,yogurt,5
3,5,laundry,1
3,1,butter,0
3,2,fresh vegetables,8
3,2,grains rice dried goods,0
3,2,salad dressing toppings,0
3,19,frozen dessert,0
3,14,cereal,4
3,22,condiments,1
3,8,missing,2
3,17,milk,13
3,11,meat counter,0
3,18,frozen meals,5
3,7,milk,6
3,12,muscles joints pain relief,0
3,5,packaged seafood,0
3,1,beauty,0
3,1,food storage,0
